x,y,z,seed,sum,runtime
8.0,15.0,25.0,3.0,43.143547815647736,2.8100002964492887e-05
8.0,15.0,25.0,4.0,47.46990304110701,2.269999822601676e-05
8.0,15.0,25.0,5.0,41.58664515535389,2.269999822601676e-05
8.0,15.0,25.0,6.0,46.40225639408751,2.3799999326001853e-05
8.0,15.0,25.0,7.0,41.1719612493325,2.3399999918183312e-05
8.0,15.0,25.0,8.0,46.14872893910699,3.220000144210644e-05
8.0,15.0,25.0,9.0,41.02180681403411,2.5099998310906813e-05
9.0,5.0,15.0,0.0,23.339651696958676,2.8399997972883284e-05
9.0,5.0,15.0,1.0,22.50000066537099,2.609999864944257e-05
9.0,5.0,15.0,2.0,22.606422820993053,2.2899999748915434e-05
9.0,5.0,15.0,3.0,23.354244935735885,8.410000009462237e-05
9.0,5.0,15.0,4.0,28.371070129354283,2.4599998141638935e-05
9.0,5.0,15.0,5.0,21.62867833993537,2.7300000510876998e-05
9.0,5.0,15.0,6.0,27.112218844213544,2.4900000425986946e-05
9.0,5.0,15.0,7.0,21.18254210659829,2.550000135670416e-05
9.0,5.0,15.0,8.0,26.814962416971834,2.7599999157246202e-05
9.0,5.0,15.0,9.0,21.023056122211724,2.3200002033263445e-05
9.0,5.0,20.0,0.0,28.339651696958676,3.179999839630909e-05
9.0,5.0,20.0,1.0,27.50000066537099,2.8200000087963417e-05
9.0,5.0,20.0,2.0,27.606422820993053,4.360000093583949e-05
9.0,5.0,20.0,3.0,28.354244935735885,2.7899997803615406e-05
9.0,5.0,20.0,4.0,33.37107012935428,3.460000152699649e-05
9.0,5.0,20.0,5.0,26.62867833993537,3.189999915775843e-05
9.0,5.0,20.0,6.0,32.112218844213544,2.4500001018168405e-05
9.0,5.0,20.0,7.0,26.18254210659829,2.2799998987466097e-05
9.0,5.0,20.0,8.0,31.814962416971834,2.3700002202531323e-05
9.0,5.0,20.0,9.0,26.023056122211724,2.5299999833805487e-05
9.0,5.0,25.0,0.0,33.339651696958676,2.479999966453761e-05
9.0,5.0,25.0,1.0,32.50000066537099,2.3199998395284638e-05
9.0,5.0,25.0,2.0,32.60642282099305,3.300000025774352e-05
9.0,5.0,25.0,3.0,33.354244935735885,3.2599997211946175e-05
9.0,5.0,25.0,4.0,38.37107012935428,3.0399998649954796e-05
9.0,5.0,25.0,5.0,31.62867833993537,2.3600001441081986e-05
9.0,5.0,25.0,6.0,37.112218844213544,8.059999890974723e-05
9.0,5.0,25.0,7.0,31.18254210659829,2.359999780310318e-05
9.0,5.0,25.0,8.0,36.81496241697184,2.359999780310318e-05
9.0,5.0,25.0,9.0,31.023056122211724,2.429999949526973e-05
9.0,10.0,15.0,0.0,28.339651696958676,3.8800000766059384e-05
9.0,10.0,15.0,1.0,27.50000066537099,2.3100001271814108e-05
9.0,10.0,15.0,2.0,27.606422820993053,2.640000093379058e-05
9.0,10.0,15.0,3.0,28.354244935735885,2.3199998395284638e-05
9.0,10.0,15.0,4.0,33.37107012935428,2.5800000003073364e-05
9.0,10.0,15.0,5.0,26.62867833993537,2.3300002794712782e-05
9.0,10.0,15.0,6.0,32.112218844213544,2.429999949526973e-05
9.0,10.0,15.0,7.0,26.18254210659829,2.390000008745119e-05
9.0,10.0,15.0,8.0,31.814962416971834,2.5000001187436283e-05
9.0,10.0,15.0,9.0,26.023056122211724,2.3700002202531323e-05
9.0,10.0,20.0,0.0,33.339651696958676,2.4500001018168405e-05
9.0,10.0,20.0,1.0,32.50000066537099,2.4599998141638935e-05
9.0,10.0,20.0,2.0,32.60642282099305,2.779999704216607e-05
9.0,10.0,20.0,3.0,33.354244935735885,2.260000110254623e-05
9.0,10.0,20.0,4.0,38.37107012935428,2.2899999748915434e-05
9.0,10.0,20.0,5.0,31.62867833993537,2.519999907235615e-05
9.0,10.0,20.0,6.0,37.112218844213544,3.0300001526484266e-05
9.0,10.0,20.0,7.0,31.18254210659829,2.7899997803615406e-05
9.0,10.0,20.0,8.0,36.81496241697184,3.239999932702631e-05
9.0,10.0,20.0,9.0,31.023056122211724,2.5499997718725353e-05
9.0,10.0,25.0,0.0,38.339651696958676,2.9500002710847184e-05
9.0,10.0,25.0,1.0,37.50000066537099,2.5099998310906813e-05
9.0,10.0,25.0,2.0,37.60642282099305,3.3399999665562063e-05
9.0,10.0,25.0,3.0,38.354244935735885,2.3799999326001853e-05
9.0,10.0,25.0,4.0,43.37107012935428,3.49000001733657e-05
9.0,10.0,25.0,5.0,36.62867833993537,3.680000008898787e-05
9.0,10.0,25.0,6.0,42.112218844213544,2.470000254106708e-05
9.0,10.0,25.0,7.0,36.18254210659829,2.2899999748915434e-05
9.0,10.0,25.0,8.0,41.81496241697184,3.3299998904112726e-05
9.0,10.0,25.0,9.0,36.02305612221173,2.4000000848900527e-05
9.0,15.0,15.0,0.0,33.33965169695868,2.4000000848900527e-05
9.0,15.0,15.0,1.0,32.50000066537099,2.3299999156733975e-05
9.0,15.0,15.0,2.0,32.606422820993046,2.7599999157246202e-05
9.0,15.0,15.0,3.0,33.354244935735885,2.5399996957276016e-05
9.0,15.0,15.0,4.0,38.37107012935428,5.729999975301325e-05
9.0,15.0,15.0,5.0,31.62867833993537,3.9299997297348455e-05
9.0,15.0,15.0,6.0,37.112218844213544,2.4199998733820394e-05
9.0,15.0,15.0,7.0,31.182542106598287,2.2800002625444904e-05
9.0,15.0,15.0,8.0,36.81496241697184,3.35000004270114e-05
9.0,15.0,15.0,9.0,31.023056122211724,2.89999989036005e-05
9.0,15.0,20.0,0.0,38.33965169695868,2.7599999157246202e-05
9.0,15.0,20.0,1.0,37.50000066537099,2.609999864944257e-05
9.0,15.0,20.0,2.0,37.606422820993046,2.2899999748915434e-05
9.0,15.0,20.0,3.0,38.354244935735885,2.8500002372311428e-05
9.0,15.0,20.0,4.0,43.37107012935428,2.429999949526973e-05
9.0,15.0,20.0,5.0,36.62867833993537,2.6500001695239916e-05
9.0,15.0,20.0,6.0,42.112218844213544,2.3799999326001853e-05
9.0,15.0,20.0,7.0,36.18254210659829,2.6599998818710446e-05
9.0,15.0,20.0,8.0,41.81496241697184,2.7900001441594213e-05
9.0,15.0,20.0,9.0,36.02305612221173,2.479999966453761e-05
9.0,15.0,25.0,0.0,43.33965169695868,2.4100001610349864e-05
9.0,15.0,25.0,1.0,42.50000066537099,2.2199998056748882e-05
9.0,15.0,25.0,2.0,42.606422820993046,2.640000093379058e-05
9.0,15.0,25.0,3.0,43.354244935735885,2.1600000764010474e-05
9.0,15.0,25.0,4.0,48.37107012935428,3.020000076503493e-05
9.0,15.0,25.0,5.0,41.62867833993537,2.2599997464567423e-05
9.0,15.0,25.0,6.0,47.112218844213544,3.550000110408291e-05
9.0,15.0,25.0,7.0,41.18254210659829,3.199999991920777e-05
9.0,15.0,25.0,8.0,46.81496241697184,3.769999966607429e-05
9.0,15.0,25.0,9.0,41.02305612221173,2.42000023717992e-05
10.0,5.0,15.0,0.0,23.53845359090655,2.3299999156733975e-05
10.0,5.0,15.0,1.0,22.612293709960433,2.42000023717992e-05
10.0,5.0,15.0,2.0,22.7289457495676,2.3499997041653842e-05
10.0,5.0,15.0,3.0,23.554658652723447,2.89999989036005e-05
10.0,5.0,15.0,4.0,29.268935051414203,3.229999856557697e-05
10.0,5.0,15.0,5.0,21.667220996716974,2.2500000341096893e-05
10.0,5.0,15.0,6.0,27.813761506232442,2.300000051036477e-05
10.0,5.0,15.0,7.0,21.19208792628462,2.680000034160912e-05
10.0,5.0,15.0,8.0,27.47187164502857,4.4200001866556704e-05
10.0,5.0,15.0,9.0,21.024174960708855,3.090000245720148e-05
10.0,5.0,20.0,0.0,28.53845359090655,4.069999704370275e-05
10.0,5.0,20.0,1.0,27.612293709960433,2.42000023717992e-05
10.0,5.0,20.0,2.0,27.7289457495676,2.300000051036477e-05
10.0,5.0,20.0,3.0,28.554658652723447,2.269999822601676e-05
10.0,5.0,20.0,4.0,34.2689350514142,2.4600001779617742e-05
10.0,5.0,20.0,5.0,26.667220996716974,3.510000169626437e-05
10.0,5.0,20.0,6.0,32.81376150623244,2.3100001271814108e-05
10.0,5.0,20.0,7.0,26.19208792628462,2.3399999918183312e-05
10.0,5.0,20.0,8.0,32.47187164502857,2.3799999326001853e-05
10.0,5.0,20.0,9.0,26.024174960708855,3.3299998904112726e-05
10.0,5.0,25.0,0.0,33.53845359090655,2.649999805726111e-05
10.0,5.0,25.0,1.0,32.61229370996043,2.429999949526973e-05
10.0,5.0,25.0,2.0,32.7289457495676,2.7000001864507794e-05
10.0,5.0,25.0,3.0,33.55465865272345,3.5400000342633575e-05
10.0,5.0,25.0,4.0,39.2689350514142,2.4199998733820394e-05
10.0,5.0,25.0,5.0,31.667220996716974,2.8700000257231295e-05
10.0,5.0,25.0,6.0,37.81376150623244,3.35000004270114e-05
10.0,5.0,25.0,7.0,31.19208792628462,2.7300000510876998e-05
10.0,5.0,25.0,8.0,37.47187164502857,3.309999738121405e-05
10.0,5.0,25.0,9.0,31.024174960708855,3.4199998481199145e-05
10.0,10.0,15.0,0.0,28.53845359090655,2.8599999495781958e-05
10.0,10.0,15.0,1.0,27.612293709960433,2.6900001103058457e-05
10.0,10.0,15.0,2.0,27.7289457495676,2.9200000426499173e-05
10.0,10.0,15.0,3.0,28.554658652723447,2.4099997972371057e-05
10.0,10.0,15.0,4.0,34.2689350514142,2.3100001271814108e-05
10.0,10.0,15.0,5.0,26.667220996716974,2.6900001103058457e-05
10.0,10.0,15.0,6.0,32.81376150623244,2.399999721092172e-05
10.0,10.0,15.0,7.0,26.19208792628462,2.390000008745119e-05
10.0,10.0,15.0,8.0,32.47187164502857,4.3000000005122274e-05
10.0,10.0,15.0,9.0,26.024174960708855,2.9200000426499173e-05
10.0,10.0,20.0,0.0,33.53845359090655,2.3799999326001853e-05
10.0,10.0,20.0,1.0,32.61229370996043,3.300000025774352e-05
10.0,10.0,20.0,2.0,32.7289457495676,2.4099997972371057e-05
10.0,10.0,20.0,3.0,33.55465865272345,2.350000067963265e-05
10.0,10.0,20.0,4.0,39.2689350514142,2.479999966453761e-05
10.0,10.0,20.0,5.0,31.667220996716974,2.8700000257231295e-05
10.0,10.0,20.0,6.0,37.81376150623244,3.0499999411404133e-05
10.0,10.0,20.0,7.0,31.19208792628462,2.260000110254623e-05
10.0,10.0,20.0,8.0,37.47187164502857,2.4000000848900527e-05
10.0,10.0,20.0,9.0,31.024174960708855,3.300000025774352e-05
10.0,10.0,25.0,0.0,38.53845359090655,3.2500000088475645e-05
10.0,10.0,25.0,1.0,37.61229370996043,2.4400000256719068e-05
10.0,10.0,25.0,2.0,37.7289457495676,6.589999975403771e-05
10.0,10.0,25.0,3.0,38.55465865272345,4.8099998821271583e-05
10.0,10.0,25.0,4.0,44.2689350514142,2.3100001271814108e-05
10.0,10.0,25.0,5.0,36.66722099671698,2.469999890308827e-05
10.0,10.0,25.0,6.0,42.81376150623244,3.5799999750452116e-05
10.0,10.0,25.0,7.0,36.19208792628462,3.480000304989517e-05
10.0,10.0,25.0,8.0,42.47187164502857,3.680000008898787e-05
10.0,10.0,25.0,9.0,36.024174960708855,2.3299999156733975e-05
10.0,15.0,15.0,0.0,33.53845359090655,2.510000194888562e-05
10.0,15.0,15.0,1.0,32.612293709960426,2.719999974942766e-05
10.0,15.0,15.0,2.0,32.7289457495676,2.8200000087963417e-05
10.0,15.0,15.0,3.0,33.55465865272345,2.4400000256719068e-05
10.0,15.0,15.0,4.0,39.2689350514142,2.3200002033263445e-05
10.0,15.0,15.0,5.0,31.667220996716974,2.4199998733820394e-05
10.0,15.0,15.0,6.0,37.81376150623244,2.3600001441081986e-05
10.0,15.0,15.0,7.0,31.192087926284625,2.429999949526973e-05
10.0,15.0,15.0,8.0,37.47187164502857,2.8700000257231295e-05
10.0,15.0,15.0,9.0,31.024174960708855,2.849999873433262e-05
10.0,15.0,20.0,0.0,38.53845359090655,3.359999755048193e-05
10.0,15.0,20.0,1.0,37.612293709960426,2.4100001610349864e-05
10.0,15.0,20.0,2.0,37.7289457495676,2.3699998564552516e-05
10.0,15.0,20.0,3.0,38.55465865272345,3.3399999665562063e-05
10.0,15.0,20.0,4.0,44.2689350514142,2.960000347229652e-05
10.0,15.0,20.0,5.0,36.66722099671698,3.740000101970509e-05
10.0,15.0,20.0,6.0,42.81376150623244,2.2799998987466097e-05
10.0,15.0,20.0,7.0,36.19208792628463,3.0100000003585592e-05
10.0,15.0,20.0,8.0,42.47187164502857,2.350000067963265e-05
10.0,15.0,20.0,9.0,36.024174960708855,2.4400000256719068e-05
10.0,15.0,25.0,0.0,43.53845359090655,5.889999738428742e-05
10.0,15.0,25.0,1.0,42.612293709960426,2.6900001103058457e-05
10.0,15.0,25.0,2.0,42.7289457495676,3.300000025774352e-05
10.0,15.0,25.0,3.0,43.55465865272345,3.380000271135941e-05
10.0,15.0,25.0,4.0,49.2689350514142,4.099999932805076e-05
10.0,15.0,25.0,5.0,41.66722099671698,2.359999780310318e-05
10.0,15.0,25.0,6.0,47.81376150623244,2.6900001103058457e-05
10.0,15.0,25.0,7.0,41.19208792628463,2.8599999495781958e-05
10.0,15.0,25.0,8.0,47.47187164502857,2.5299999833805487e-05
10.0,15.0,25.0,9.0,41.024174960708855,5.5900000006658956e-05
11.0,5.0,15.0,0.0,23.72846755739454,2.2400003217626363e-05
11.0,5.0,15.0,1.0,22.71821412703882,2.4100001610349864e-05
11.0,5.0,15.0,2.0,22.84473556166595,2.390000008745119e-05
11.0,5.0,15.0,3.0,23.746251300706078,3.9200000173877925e-05
11.0,5.0,15.0,4.0,30.1638395540694,2.6199999410891905e-05
11.0,5.0,15.0,5.0,21.702872235291906,2.42000023717992e-05
11.0,5.0,15.0,6.0,28.507814859940595,2.30999976338353e-05
11.0,5.0,15.0,7.0,21.200789535107255,2.2899999748915434e-05
11.0,5.0,15.0,8.0,28.120504120708816,3.6399997043190524e-05
11.0,5.0,15.0,9.0,21.025188127282934,3.8800000766059384e-05
11.0,5.0,20.0,0.0,28.72846755739454,2.769999991869554e-05
11.0,5.0,20.0,1.0,27.71821412703882,4.789999729837291e-05
11.0,5.0,20.0,2.0,27.84473556166595,3.1600000511389226e-05
11.0,5.0,20.0,3.0,28.746251300706078,3.130000186502002e-05
11.0,5.0,20.0,4.0,35.1638395540694,5.450000026030466e-05
11.0,5.0,20.0,5.0,26.702872235291906,4.8499998229090124e-05
11.0,5.0,20.0,6.0,33.507814859940595,3.310000101919286e-05
11.0,5.0,20.0,7.0,26.200789535107255,2.9500002710847184e-05
11.0,5.0,20.0,8.0,33.120504120708816,3.239999932702631e-05
11.0,5.0,20.0,9.0,26.025188127282934,2.3100001271814108e-05
11.0,5.0,25.0,0.0,33.72846755739454,3.470000228844583e-05
11.0,5.0,25.0,1.0,32.71821412703882,2.2999996872385964e-05
11.0,5.0,25.0,2.0,32.84473556166595,3.0899998819222674e-05
11.0,5.0,25.0,3.0,33.74625130070608,2.7599999157246202e-05
11.0,5.0,25.0,4.0,40.1638395540694,2.3399999918183312e-05
11.0,5.0,25.0,5.0,31.702872235291906,2.1899999410379678e-05
11.0,5.0,25.0,6.0,38.507814859940595,3.65999985660892e-05
11.0,5.0,25.0,7.0,31.200789535107255,2.2899999748915434e-05
11.0,5.0,25.0,8.0,38.120504120708816,2.3100001271814108e-05
11.0,5.0,25.0,9.0,31.025188127282934,2.4400000256719068e-05
11.0,10.0,15.0,0.0,28.72846755739454,3.170000127283856e-05
11.0,10.0,15.0,1.0,27.71821412703882,3.1600000511389226e-05
11.0,10.0,15.0,2.0,27.84473556166595,2.3699998564552516e-05
11.0,10.0,15.0,3.0,28.746251300706078,2.6699999580159783e-05
11.0,10.0,15.0,4.0,35.1638395540694,2.220000169472769e-05
11.0,10.0,15.0,5.0,26.702872235291906,2.300000051036477e-05
11.0,10.0,15.0,6.0,33.507814859940595,2.429999949526973e-05
11.0,10.0,15.0,7.0,26.200789535107255,3.569999898900278e-05
11.0,10.0,15.0,8.0,33.120504120708816,3.360000118846074e-05
11.0,10.0,15.0,9.0,26.025188127282934,2.2799998987466097e-05
11.0,10.0,20.0,0.0,33.72846755739454,2.9200000426499173e-05
11.0,10.0,20.0,1.0,32.71821412703882,2.4000000848900527e-05
11.0,10.0,20.0,2.0,32.84473556166595,2.9099999665049836e-05
11.0,10.0,20.0,3.0,33.74625130070608,2.6199999410891905e-05
11.0,10.0,20.0,4.0,40.1638395540694,2.970000059576705e-05
11.0,10.0,20.0,5.0,31.702872235291906,2.4199998733820394e-05
11.0,10.0,20.0,6.0,38.507814859940595,2.4199998733820394e-05
11.0,10.0,20.0,7.0,31.200789535107255,3.0300001526484266e-05
11.0,10.0,20.0,8.0,38.120504120708816,2.760000279522501e-05
11.0,10.0,20.0,9.0,31.025188127282934,2.7000001864507794e-05
11.0,10.0,25.0,0.0,38.72846755739454,2.4600001779617742e-05
11.0,10.0,25.0,1.0,37.71821412703882,2.979999771923758e-05
11.0,10.0,25.0,2.0,37.84473556166595,2.300000051036477e-05
11.0,10.0,25.0,3.0,38.74625130070608,3.610000203480013e-05
11.0,10.0,25.0,4.0,45.1638395540694,2.390000008745119e-05
11.0,10.0,25.0,5.0,36.702872235291906,2.8300000849412754e-05
11.0,10.0,25.0,6.0,43.507814859940595,2.7300000510876998e-05
11.0,10.0,25.0,7.0,36.200789535107255,3.429999924264848e-05
11.0,10.0,25.0,8.0,43.120504120708816,2.3300002794712782e-05
11.0,10.0,25.0,9.0,36.02518812728293,2.9499999072868377e-05
11.0,15.0,15.0,0.0,33.72846755739454,2.689999746507965e-05
11.0,15.0,15.0,1.0,32.71821412703882,2.390000008745119e-05
11.0,15.0,15.0,2.0,32.84473556166595,3.3799999073380604e-05
11.0,15.0,15.0,3.0,33.74625130070608,2.479999966453761e-05
11.0,15.0,15.0,4.0,40.1638395540694,2.3199998395284638e-05
11.0,15.0,15.0,5.0,31.702872235291906,3.499999729683623e-05
11.0,15.0,15.0,6.0,38.507814859940595,2.4900000425986946e-05
11.0,15.0,15.0,7.0,31.200789535107255,2.429999949526973e-05
11.0,15.0,15.0,8.0,38.120504120708816,2.6599998818710446e-05
11.0,15.0,15.0,9.0,31.025188127282934,2.4099997972371057e-05
11.0,15.0,20.0,0.0,38.72846755739454,2.3799999326001853e-05
11.0,15.0,20.0,1.0,37.71821412703882,3.229999856557697e-05
11.0,15.0,20.0,2.0,37.84473556166595,2.5200002710334957e-05
11.0,15.0,20.0,3.0,38.74625130070608,2.429999949526973e-05
11.0,15.0,20.0,4.0,45.1638395540694,2.2399999579647556e-05
11.0,15.0,20.0,5.0,36.702872235291906,3.520000245771371e-05
11.0,15.0,20.0,6.0,43.507814859940595,2.5800000003073364e-05
11.0,15.0,20.0,7.0,36.200789535107255,2.359999780310318e-05
11.0,15.0,20.0,8.0,43.120504120708816,2.260000110254623e-05
11.0,15.0,20.0,9.0,36.02518812728293,2.3799999326001853e-05
11.0,15.0,25.0,0.0,43.72846755739454,2.3600001441081986e-05
11.0,15.0,25.0,1.0,42.71821412703882,2.9999999242136255e-05
11.0,15.0,25.0,2.0,42.84473556166595,3.0300001526484266e-05
11.0,15.0,25.0,3.0,43.74625130070608,2.429999949526973e-05
11.0,15.0,25.0,4.0,50.1638395540694,2.3200002033263445e-05
11.0,15.0,25.0,5.0,41.702872235291906,2.680000034160912e-05
11.0,15.0,25.0,6.0,48.507814859940595,2.8299997211433947e-05
11.0,15.0,25.0,7.0,41.200789535107255,2.3300002794712782e-05
11.0,15.0,25.0,8.0,48.120504120708816,2.5700002879602835e-05
11.0,15.0,25.0,9.0,41.02518812728293,2.3199998395284638e-05
12.0,5.0,15.0,0.0,23.910832728656505,3.270000161137432e-05
12.0,5.0,15.0,1.0,22.818657626353307,3.0300001526484266e-05
12.0,5.0,15.0,2.0,22.954728095621554,2.8800001018680632e-05
12.0,5.0,15.0,3.0,23.930164846975828,7.589999950141646e-05
12.0,5.0,15.0,4.0,31.056062029676163,2.840000161086209e-05
12.0,5.0,15.0,5.0,21.736084529304495,2.390000008745119e-05
12.0,5.0,15.0,6.0,29.195131209703625,2.7500002033775672e-05
12.0,5.0,15.0,7.0,21.208788931942912,2.5400000595254824e-05
12.0,5.0,15.0,8.0,28.761705091166647,2.260000110254623e-05
12.0,5.0,15.0,9.0,21.026113951043275,2.939999831141904e-05
12.0,5.0,20.0,0.0,28.910832728656505,2.9800001357216388e-05
12.0,5.0,20.0,1.0,27.818657626353307,2.4599998141638935e-05
12.0,5.0,20.0,2.0,27.954728095621554,2.3199998395284638e-05
12.0,5.0,20.0,3.0,28.930164846975828,2.640000093379058e-05
12.0,5.0,20.0,4.0,36.05606202967616,2.2599997464567423e-05
12.0,5.0,20.0,5.0,26.736084529304495,2.390000008745119e-05
12.0,5.0,20.0,6.0,34.195131209703625,2.6599998818710446e-05
12.0,5.0,20.0,7.0,26.208788931942912,2.269999822601676e-05
12.0,5.0,20.0,8.0,33.76170509116665,3.2100000680657104e-05
12.0,5.0,20.0,9.0,26.026113951043275,2.350000067963265e-05
12.0,5.0,25.0,0.0,33.9108327286565,2.599999788799323e-05
12.0,5.0,25.0,1.0,32.81865762635331,2.479999966453761e-05
12.0,5.0,25.0,2.0,32.954728095621554,2.3699998564552516e-05
12.0,5.0,25.0,3.0,33.93016484697583,3.6200002796249464e-05
12.0,5.0,25.0,4.0,41.05606202967616,2.4199998733820394e-05
12.0,5.0,25.0,5.0,31.736084529304495,2.3799999326001853e-05
12.0,5.0,25.0,6.0,39.195131209703625,2.3199998395284638e-05
12.0,5.0,25.0,7.0,31.208788931942912,2.970000059576705e-05
12.0,5.0,25.0,8.0,38.76170509116665,3.7599998904624954e-05
12.0,5.0,25.0,9.0,31.026113951043275,2.3699998564552516e-05
12.0,10.0,15.0,0.0,28.910832728656505,2.2899999748915434e-05
12.0,10.0,15.0,1.0,27.818657626353307,3.440000000409782e-05
12.0,10.0,15.0,2.0,27.954728095621554,3.35000004270114e-05
12.0,10.0,15.0,3.0,28.930164846975828,2.680000034160912e-05
12.0,10.0,15.0,4.0,36.05606202967616,2.359999780310318e-05
12.0,10.0,15.0,5.0,26.736084529304495,2.300000051036477e-05
12.0,10.0,15.0,6.0,34.195131209703625,2.8700000257231295e-05
12.0,10.0,15.0,7.0,26.208788931942912,2.3199998395284638e-05
12.0,10.0,15.0,8.0,33.76170509116665,2.2899999748915434e-05
12.0,10.0,15.0,9.0,26.026113951043275,2.359999780310318e-05
12.0,10.0,20.0,0.0,33.9108327286565,2.429999949526973e-05
12.0,10.0,20.0,1.0,32.81865762635331,2.8800001018680632e-05
12.0,10.0,20.0,2.0,32.954728095621554,3.220000144210644e-05
12.0,10.0,20.0,3.0,33.93016484697583,2.170000152545981e-05
12.0,10.0,20.0,4.0,41.05606202967616,2.7900001441594213e-05
12.0,10.0,20.0,5.0,31.736084529304495,3.149999974993989e-05
12.0,10.0,20.0,6.0,39.195131209703625,2.3299999156733975e-05
12.0,10.0,20.0,7.0,31.208788931942912,2.350000067963265e-05
12.0,10.0,20.0,8.0,38.76170509116665,2.5299999833805487e-05
12.0,10.0,20.0,9.0,31.026113951043275,2.8200000087963417e-05
12.0,10.0,25.0,0.0,38.9108327286565,2.3799999326001853e-05
12.0,10.0,25.0,1.0,37.81865762635331,2.2899999748915434e-05
12.0,10.0,25.0,2.0,37.954728095621554,2.3299999156733975e-05
12.0,10.0,25.0,3.0,38.93016484697583,4.3000000005122274e-05
12.0,10.0,25.0,4.0,46.05606202967616,2.260000110254623e-05
12.0,10.0,25.0,5.0,36.73608452930449,3.610000203480013e-05
12.0,10.0,25.0,6.0,44.195131209703625,2.7400001272326335e-05
12.0,10.0,25.0,7.0,36.20878893194291,2.4099997972371057e-05
12.0,10.0,25.0,8.0,43.76170509116665,3.8300000596791506e-05
12.0,10.0,25.0,9.0,36.02611395104327,4.180000178166665e-05
12.0,15.0,15.0,0.0,33.9108327286565,2.479999966453761e-05
12.0,15.0,15.0,1.0,32.81865762635331,4.099999932805076e-05
12.0,15.0,15.0,2.0,32.954728095621554,2.3799999326001853e-05
12.0,15.0,15.0,3.0,33.93016484697583,3.4500000765547156e-05
12.0,15.0,15.0,4.0,41.05606202967616,2.7300000510876998e-05
12.0,15.0,15.0,5.0,31.736084529304495,3.1200001103570685e-05
12.0,15.0,15.0,6.0,39.195131209703625,2.3100001271814108e-05
12.0,15.0,15.0,7.0,31.208788931942912,2.689999746507965e-05
12.0,15.0,15.0,8.0,38.76170509116665,2.4400000256719068e-05
12.0,15.0,15.0,9.0,31.026113951043275,2.479999966453761e-05
12.0,15.0,20.0,0.0,38.9108327286565,2.59000007645227e-05
12.0,15.0,20.0,1.0,37.81865762635331,2.350000067963265e-05
12.0,15.0,20.0,2.0,37.954728095621554,2.350000067963265e-05
12.0,15.0,20.0,3.0,38.93016484697583,2.2899999748915434e-05
12.0,15.0,20.0,4.0,46.05606202967616,3.0399998649954796e-05
12.0,15.0,20.0,5.0,36.73608452930449,5.529999907594174e-05
12.0,15.0,20.0,6.0,44.195131209703625,2.390000008745119e-05
12.0,15.0,20.0,7.0,36.20878893194291,2.350000067963265e-05
12.0,15.0,20.0,8.0,43.76170509116665,2.9900002118665725e-05
12.0,15.0,20.0,9.0,36.02611395104327,2.3699998564552516e-05
12.0,15.0,25.0,0.0,43.9108327286565,2.2799998987466097e-05
12.0,15.0,25.0,1.0,42.81865762635331,2.2899999748915434e-05
12.0,15.0,25.0,2.0,42.954728095621554,2.689999746507965e-05
12.0,15.0,25.0,3.0,43.93016484697583,2.3100001271814108e-05
12.0,15.0,25.0,4.0,51.05606202967616,2.260000110254623e-05
12.0,15.0,25.0,5.0,41.73608452930449,2.7500002033775672e-05
12.0,15.0,25.0,6.0,49.195131209703625,4.499999704421498e-05
12.0,15.0,25.0,7.0,41.20878893194291,2.359999780310318e-05
12.0,15.0,25.0,8.0,48.76170509116665,2.719999974942766e-05
12.0,15.0,25.0,9.0,41.02611395104327,2.4000000848900527e-05
13.0,5.0,15.0,0.0,24.086459079181253,2.3199998395284638e-05
13.0,5.0,15.0,1.0,22.9143310936065,2.2899999748915434e-05
13.0,5.0,15.0,2.0,23.05966319864904,2.8300000849412754e-05
13.0,5.0,15.0,3.0,24.107311697500826,3.2100000680657104e-05
13.0,5.0,15.0,4.0,31.945833592353466,2.5200002710334957e-05
13.0,5.0,15.0,5.0,21.767208603499316,3.190000279573724e-05
13.0,5.0,15.0,6.0,29.876330853969826,2.429999949526973e-05
13.0,5.0,15.0,7.0,21.21619471452164,5.1700000767596066e-05
13.0,5.0,15.0,8.0,29.396170244680405,3.769999966607429e-05
13.0,5.0,15.0,9.0,21.026966364654438,4.190000254311599e-05
13.0,5.0,20.0,0.0,29.086459079181253,2.3199998395284638e-05
13.0,5.0,20.0,1.0,27.9143310936065,7.950000144774094e-05
13.0,5.0,20.0,2.0,28.05966319864904,2.4400000256719068e-05
13.0,5.0,20.0,3.0,29.107311697500826,2.3600001441081986e-05
13.0,5.0,20.0,4.0,36.945833592353466,2.719999974942766e-05
13.0,5.0,20.0,5.0,26.767208603499316,4.0099999750964344e-05
13.0,5.0,20.0,6.0,34.876330853969826,2.399999721092172e-05
13.0,5.0,20.0,7.0,26.21619471452164,0.00022340000214171596
13.0,5.0,20.0,8.0,34.396170244680405,2.9200000426499173e-05
13.0,5.0,20.0,9.0,26.026966364654438,2.7599999157246202e-05
13.0,5.0,25.0,0.0,34.08645907918125,2.809999932651408e-05
13.0,5.0,25.0,1.0,32.9143310936065,2.7400001272326335e-05
13.0,5.0,25.0,2.0,33.05966319864904,2.2300002456177026e-05
13.0,5.0,25.0,3.0,34.107311697500826,6.280000161495991e-05
13.0,5.0,25.0,4.0,41.945833592353466,2.4000000848900527e-05
13.0,5.0,25.0,5.0,31.767208603499316,2.3299999156733975e-05
