x,y,z,seed,sum,runtime
8.0,15.0,25.0,2.0,42.475954334692375,1.5900004655122757e-05
8.0,15.0,25.0,3.0,43.143547815647736,1.3599987141788006e-05
8.0,15.0,25.0,4.0,47.46990304110701,2.1900050342082977e-05
8.0,15.0,25.0,5.0,41.58664515535389,1.4199991710484028e-05
8.0,15.0,25.0,6.0,46.40225639408751,1.4499993994832039e-05
8.0,15.0,25.0,7.0,41.1719612493325,1.780001912266016e-05
8.0,15.0,25.0,8.0,46.14872893910699,5.509995389729738e-05
8.0,15.0,25.0,9.0,41.02180681403411,1.7400016076862812e-05
9.0,5.0,15.0,0.0,23.339651696958676,1.3499986380338669e-05
9.0,5.0,15.0,1.0,22.50000066537099,1.3699987903237343e-05
9.0,5.0,15.0,2.0,22.60642282099305,1.7600017599761486e-05
9.0,5.0,15.0,3.0,23.354244935735885,1.3399985618889332e-05
9.0,5.0,15.0,4.0,28.371070129354283,1.479999627918005e-05
9.0,5.0,15.0,5.0,21.62867833993537,2.559996210038662e-05
9.0,5.0,15.0,6.0,27.112218844213544,1.4599994756281376e-05
9.0,5.0,15.0,7.0,21.18254210659829,1.5400000847876072e-05
9.0,5.0,15.0,8.0,26.814962416971834,1.4599994756281376e-05
9.0,5.0,15.0,9.0,21.023056122211724,1.6400008462369442e-05
9.0,5.0,20.0,0.0,28.339651696958676,1.3399985618889332e-05
9.0,5.0,20.0,1.0,27.50000066537099,1.3499986380338669e-05
9.0,5.0,20.0,2.0,27.60642282099305,1.6700010746717453e-05
9.0,5.0,20.0,3.0,28.354244935735885,1.2300093658268452e-05
9.0,5.0,20.0,4.0,33.37107012935428,1.3899989426136017e-05
9.0,5.0,20.0,5.0,26.62867833993537,1.6900012269616127e-05
9.0,5.0,20.0,6.0,32.112218844213544,1.2999982573091984e-05
9.0,5.0,20.0,7.0,26.18254210659829,1.2400094419717789e-05
9.0,5.0,20.0,8.0,31.814962416971834,1.780001912266016e-05
9.0,5.0,20.0,9.0,26.023056122211724,1.2699980288743973e-05
9.0,5.0,25.0,0.0,33.339651696958676,1.370010431855917e-05
9.0,5.0,25.0,1.0,32.50000066537099,1.6000005416572094e-05
9.0,5.0,25.0,2.0,32.60642282099305,1.4899997040629387e-05
9.0,5.0,25.0,3.0,33.354244935735885,1.4199991710484028e-05
9.0,5.0,25.0,4.0,38.37107012935428,1.6000005416572094e-05
9.0,5.0,25.0,5.0,31.62867833993537,1.309998333454132e-05
9.0,5.0,25.0,6.0,37.112218844213544,1.6700010746717453e-05
9.0,5.0,25.0,7.0,31.18254210659829,1.6000005416572094e-05
9.0,5.0,25.0,8.0,36.81496241697184,1.3299984857439995e-05
9.0,5.0,25.0,9.0,31.023056122211724,1.750001683831215e-05
9.0,10.0,15.0,0.0,28.339651696958676,1.4699995517730713e-05
9.0,10.0,15.0,1.0,27.50000066537099,1.279998105019331e-05
9.0,10.0,15.0,2.0,27.60642282099305,1.9299914129078388e-05
9.0,10.0,15.0,3.0,28.354244935735885,1.4399993233382702e-05
9.0,10.0,15.0,4.0,33.37107012935428,1.3199984095990658e-05
9.0,10.0,15.0,5.0,26.62867833993537,2.1000043489038944e-05
9.0,10.0,15.0,6.0,32.112218844213544,1.4999997802078724e-05
9.0,10.0,15.0,7.0,26.18254210659829,1.4600111171603203e-05
9.0,10.0,15.0,8.0,31.814962416971834,1.789990346878767e-05
9.0,10.0,15.0,9.0,26.023056122211724,1.3699987903237343e-05
9.0,10.0,20.0,0.0,33.339651696958676,1.3299984857439995e-05
9.0,10.0,20.0,1.0,32.50000066537099,1.5700003132224083e-05
9.0,10.0,20.0,2.0,32.606422820993046,1.2100092135369778e-05
9.0,10.0,20.0,3.0,33.354244935735885,1.1399970389902592e-05
9.0,10.0,20.0,4.0,38.37107012935428,1.6700010746717453e-05
9.0,10.0,20.0,5.0,31.62867833993537,1.1999974958598614e-05
9.0,10.0,20.0,6.0,37.112218844213544,1.5400000847876072e-05
9.0,10.0,20.0,7.0,31.18254210659829,1.7000013031065464e-05
9.0,10.0,20.0,8.0,36.81496241697184,1.1399970389902592e-05
9.0,10.0,20.0,9.0,31.023056122211724,1.2100092135369778e-05
9.0,10.0,25.0,0.0,38.339651696958676,1.6700010746717453e-05
9.0,10.0,25.0,1.0,37.50000066537099,1.3899989426136017e-05
9.0,10.0,25.0,2.0,37.606422820993046,1.8400023691356182e-05
9.0,10.0,25.0,3.0,38.354244935735885,1.5400000847876072e-05
9.0,10.0,25.0,4.0,43.37107012935428,1.379998866468668e-05
9.0,10.0,25.0,5.0,36.62867833993537,1.7900019884109497e-05
9.0,10.0,25.0,6.0,42.112218844213544,1.610000617802143e-05
9.0,10.0,25.0,7.0,36.18254210659829,1.680001150816679e-05
9.0,10.0,25.0,8.0,41.81496241697184,2.1200045011937618e-05
9.0,10.0,25.0,9.0,36.02305612221173,1.550000160932541e-05
9.0,15.0,15.0,0.0,33.33965169695868,1.5700003132224083e-05
9.0,15.0,15.0,1.0,32.50000066537099,1.750001683831215e-05
9.0,15.0,15.0,2.0,32.606422820993046,1.3299984857439995e-05
9.0,15.0,15.0,3.0,33.354244935735885,2.629996743053198e-05
9.0,15.0,15.0,4.0,38.37107012935428,1.5099998563528061e-05
9.0,15.0,15.0,5.0,31.62867833993537,1.4599994756281376e-05
9.0,15.0,15.0,6.0,37.112218844213544,2.7999980375170708e-05
9.0,15.0,15.0,7.0,31.182542106598287,1.6600009985268116e-05
9.0,15.0,15.0,8.0,36.81496241697184,1.6300007700920105e-05
9.0,15.0,15.0,9.0,31.023056122211724,3.460003063082695e-05
9.0,15.0,20.0,0.0,38.33965169695868,1.5600002370774746e-05
9.0,15.0,20.0,1.0,37.50000066537099,1.6400008462369442e-05
9.0,15.0,20.0,2.0,37.606422820993046,1.880002673715353e-05
9.0,15.0,20.0,3.0,38.354244935735885,2.519995905458927e-05
9.0,15.0,20.0,4.0,43.37107012935428,2.4099950678646564e-05
9.0,15.0,20.0,5.0,36.62867833993537,1.6900012269616127e-05
9.0,15.0,20.0,6.0,42.112218844213544,1.4599994756281376e-05
9.0,15.0,20.0,7.0,36.18254210659829,1.7600017599761486e-05
9.0,15.0,20.0,8.0,41.81496241697184,1.4899997040629387e-05
9.0,15.0,20.0,9.0,36.02305612221173,1.750001683831215e-05
9.0,15.0,25.0,0.0,43.33965169695868,1.71000137925148e-05
9.0,15.0,25.0,1.0,42.50000066537099,1.5099998563528061e-05
9.0,15.0,25.0,2.0,42.606422820993046,1.810002140700817e-05
9.0,15.0,25.0,3.0,43.354244935735885,1.6600009985268116e-05
9.0,15.0,25.0,4.0,48.37107012935428,1.4099990949034691e-05
9.0,15.0,25.0,5.0,41.62867833993537,1.6400008462369442e-05
9.0,15.0,25.0,6.0,47.112218844213544,1.4699995517730713e-05
9.0,15.0,25.0,7.0,41.18254210659829,1.6200006939470768e-05
9.0,15.0,25.0,8.0,46.81496241697184,1.6400008462369442e-05
9.0,15.0,25.0,9.0,41.02305612221173,1.5099998563528061e-05
10.0,5.0,15.0,0.0,23.53845359090655,1.6200006939470768e-05
10.0,5.0,15.0,1.0,22.612293709960433,1.550000160932541e-05
10.0,5.0,15.0,2.0,22.7289457495676,1.4299992471933365e-05
10.0,5.0,15.0,3.0,23.554658652723447,1.7300015315413475e-05
10.0,5.0,15.0,4.0,29.268935051414203,1.5900004655122757e-05
10.0,5.0,15.0,5.0,21.667220996716974,1.610000617802143e-05
10.0,5.0,15.0,6.0,27.813761506232442,1.6300007700920105e-05
10.0,5.0,15.0,7.0,21.19208792628462,1.610000617802143e-05
10.0,5.0,15.0,8.0,27.47187164502857,2.719997428357601e-05
10.0,5.0,15.0,9.0,21.024174960708855,1.6200006939470768e-05
10.0,5.0,20.0,0.0,28.53845359090655,1.4999997802078724e-05
10.0,5.0,20.0,1.0,27.612293709960433,1.6299891285598278e-05
10.0,5.0,20.0,2.0,27.7289457495676,1.5700003132224083e-05
10.0,5.0,20.0,3.0,28.554658652723447,1.7700018361210823e-05
10.0,5.0,20.0,4.0,34.2689350514142,1.5700003132224083e-05
10.0,5.0,20.0,5.0,26.667220996716974,1.5600002370774746e-05
10.0,5.0,20.0,6.0,32.81376150623244,1.6200006939470768e-05
10.0,5.0,20.0,7.0,26.19208792628462,2.9499991796910763e-05
10.0,5.0,20.0,8.0,32.47187164502857,1.8300022929906845e-05
10.0,5.0,20.0,9.0,26.024174960708855,2.0700041204690933e-05
10.0,5.0,25.0,0.0,33.53845359090655,1.810002140700817e-05
10.0,5.0,25.0,1.0,32.61229370996043,1.4099990949034691e-05
10.0,5.0,25.0,2.0,32.7289457495676,1.1899974197149277e-05
10.0,5.0,25.0,3.0,33.55465865272345,1.5900004655122757e-05
10.0,5.0,25.0,4.0,39.2689350514142,1.5099998563528061e-05
10.0,5.0,25.0,5.0,31.667220996716974,1.1599971912801266e-05
10.0,5.0,25.0,6.0,37.81376150623244,2.119992859661579e-05
10.0,5.0,25.0,7.0,31.19208792628462,1.5099998563528061e-05
10.0,5.0,25.0,8.0,37.47187164502857,1.3899989426136017e-05
10.0,5.0,25.0,9.0,31.024174960708855,1.619989052414894e-05
10.0,10.0,15.0,0.0,28.53845359090655,2.2000051103532314e-05
10.0,10.0,15.0,1.0,27.612293709960433,1.5099998563528061e-05
10.0,10.0,15.0,2.0,27.7289457495676,1.2599979527294636e-05
10.0,10.0,15.0,3.0,28.554658652723447,1.7300015315413475e-05
10.0,10.0,15.0,4.0,34.2689350514142,1.4099990949034691e-05
10.0,10.0,15.0,5.0,26.667220996716974,1.6900012269616127e-05
10.0,10.0,15.0,6.0,32.81376150623244,1.7900019884109497e-05
10.0,10.0,15.0,7.0,26.19208792628462,1.3399985618889332e-05
10.0,10.0,15.0,8.0,32.47187164502857,1.680001150816679e-05
10.0,10.0,15.0,9.0,26.024174960708855,1.4899997040629387e-05
10.0,10.0,20.0,0.0,33.53845359090655,1.4999997802078724e-05
10.0,10.0,20.0,1.0,32.61229370996043,1.810002140700817e-05
10.0,10.0,20.0,2.0,32.7289457495676,1.4899997040629387e-05
10.0,10.0,20.0,3.0,33.55465865272345,1.6600009985268116e-05
10.0,10.0,20.0,4.0,39.2689350514142,1.4099990949034691e-05
10.0,10.0,20.0,5.0,31.667220996716974,1.7200014553964138e-05
10.0,10.0,20.0,6.0,37.81376150623244,1.789990346878767e-05
10.0,10.0,20.0,7.0,31.19208792628462,1.3899989426136017e-05
10.0,10.0,20.0,8.0,37.47187164502857,2.0300038158893585e-05
10.0,10.0,20.0,9.0,31.024174960708855,1.5300000086426735e-05
10.0,10.0,25.0,0.0,38.53845359090655,1.3399985618889332e-05
10.0,10.0,25.0,1.0,37.61229370996043,1.6700010746717453e-05
10.0,10.0,25.0,2.0,37.7289457495676,1.4099990949034691e-05
10.0,10.0,25.0,3.0,38.55465865272345,1.7400016076862812e-05
10.0,10.0,25.0,4.0,44.2689350514142,1.4899997040629387e-05
10.0,10.0,25.0,5.0,36.66722099671698,1.4699995517730713e-05
10.0,10.0,25.0,6.0,42.81376150623244,1.6700010746717453e-05
10.0,10.0,25.0,7.0,36.19208792628462,1.4699995517730713e-05
10.0,10.0,25.0,8.0,42.47187164502857,1.7400016076862812e-05
10.0,10.0,25.0,9.0,36.024174960708855,1.71000137925148e-05
10.0,15.0,15.0,0.0,33.53845359090655,1.4899997040629387e-05
10.0,15.0,15.0,1.0,32.612293709960426,1.7000013031065464e-05
10.0,15.0,15.0,2.0,32.7289457495676,1.3399985618889332e-05
10.0,15.0,15.0,3.0,33.55465865272345,1.8699909560382366e-05
10.0,15.0,15.0,4.0,39.2689350514142,1.650000922381878e-05
10.0,15.0,15.0,5.0,31.667220996716974,1.5199999324977398e-05
10.0,15.0,15.0,6.0,37.81376150623244,2.5999965146183968e-05
10.0,15.0,15.0,7.0,31.192087926284625,1.4499993994832039e-05
10.0,15.0,15.0,8.0,37.47187164502857,1.4699995517730713e-05
10.0,15.0,15.0,9.0,31.024174960708855,1.8000020645558834e-05
10.0,15.0,20.0,0.0,38.53845359090655,1.3499986380338669e-05
10.0,15.0,20.0,1.0,37.612293709960426,1.6900012269616127e-05
10.0,15.0,20.0,2.0,37.7289457495676,1.6000005416572094e-05
10.0,15.0,20.0,3.0,38.55465865272345,1.550000160932541e-05
10.0,15.0,20.0,4.0,44.2689350514142,1.7099897377192974e-05
10.0,15.0,20.0,5.0,36.66722099671698,1.3999990187585354e-05
10.0,15.0,20.0,6.0,42.81376150623244,1.580000389367342e-05
10.0,15.0,20.0,7.0,36.19208792628463,1.6400008462369442e-05
10.0,15.0,20.0,8.0,42.47187164502857,1.3200100511312485e-05
10.0,15.0,20.0,9.0,36.024174960708855,1.7700018361210823e-05
10.0,15.0,25.0,0.0,43.53845359090655,1.4099990949034691e-05
10.0,15.0,25.0,1.0,42.612293709960426,1.610000617802143e-05
10.0,15.0,25.0,2.0,42.7289457495676,1.5399884432554245e-05
10.0,15.0,25.0,3.0,43.55465865272345,1.4199991710484028e-05
10.0,15.0,25.0,4.0,49.2689350514142,1.819990575313568e-05
10.0,15.0,25.0,5.0,41.66722099671698,1.5600002370774746e-05
10.0,15.0,25.0,6.0,47.81376150623244,1.7300015315413475e-05
10.0,15.0,25.0,7.0,41.19208792628463,1.6000005416572094e-05
10.0,15.0,25.0,8.0,47.47187164502857,1.2500095181167126e-05
10.0,15.0,25.0,9.0,41.024174960708855,1.810002140700817e-05
11.0,5.0,15.0,0.0,23.72846755739454,1.5900004655122757e-05
11.0,5.0,15.0,1.0,22.71821412703882,1.309998333454132e-05
11.0,5.0,15.0,2.0,22.84473556166595,1.6700010746717453e-05
11.0,5.0,15.0,3.0,23.746251300706078,1.3399985618889332e-05
11.0,5.0,15.0,4.0,30.1638395540694,1.6600009985268116e-05
11.0,5.0,15.0,5.0,21.702872235291906,1.5199999324977398e-05
11.0,5.0,15.0,6.0,28.507814859940595,1.4300108887255192e-05
11.0,5.0,15.0,7.0,21.200789535107255,2.659996971487999e-05
11.0,5.0,15.0,8.0,28.120504120708816,1.3199984095990658e-05
11.0,5.0,15.0,9.0,21.025188127282934,1.2999982573091984e-05
11.0,5.0,20.0,0.0,28.72846755739454,1.6000005416572094e-05
11.0,5.0,20.0,1.0,27.71821412703882,1.4899997040629387e-05
11.0,5.0,20.0,2.0,27.84473556166595,1.610000617802143e-05
11.0,5.0,20.0,3.0,28.746251300706078,1.7000013031065464e-05
11.0,5.0,20.0,4.0,35.1638395540694,1.3100099749863148e-05
11.0,5.0,20.0,5.0,26.702872235291906,2.1000043489038944e-05
11.0,5.0,20.0,6.0,33.507814859940595,1.550000160932541e-05
11.0,5.0,20.0,7.0,26.200789535107255,1.2300093658268452e-05
11.0,5.0,20.0,8.0,33.120504120708816,1.6700010746717453e-05
11.0,5.0,20.0,9.0,26.025188127282934,1.4099990949034691e-05
11.0,5.0,25.0,0.0,33.72846755739454,1.6400008462369442e-05
11.0,5.0,25.0,1.0,32.71821412703882,1.7400016076862812e-05
11.0,5.0,25.0,2.0,32.84473556166595,1.5199999324977398e-05
11.0,5.0,25.0,3.0,33.74625130070608,2.0400038920342922e-05
11.0,5.0,25.0,4.0,40.1638395540694,1.5900004655122757e-05
11.0,5.0,25.0,5.0,31.702872235291906,1.4399993233382702e-05
11.0,5.0,25.0,6.0,38.507814859940595,2.5000073947012424e-05
11.0,5.0,25.0,7.0,31.200789535107255,1.6200006939470768e-05
11.0,5.0,25.0,8.0,38.120504120708816,2.2300053387880325e-05
11.0,5.0,25.0,9.0,31.025188127282934,1.680001150816679e-05
11.0,10.0,15.0,0.0,28.72846755739454,1.6600009985268116e-05
11.0,10.0,15.0,1.0,27.71821412703882,1.810002140700817e-05
11.0,10.0,15.0,2.0,27.84473556166595,1.2999982573091984e-05
11.0,10.0,15.0,3.0,28.746251300706078,1.6300007700920105e-05
11.0,10.0,15.0,4.0,35.1638395540694,1.6200006939470768e-05
11.0,10.0,15.0,5.0,26.702872235291906,1.309998333454132e-05
11.0,10.0,15.0,6.0,33.507814859940595,1.8000020645558834e-05
11.0,10.0,15.0,7.0,26.200789535107255,1.6400008462369442e-05
11.0,10.0,15.0,8.0,33.120504120708816,1.6700010746717453e-05
11.0,10.0,15.0,9.0,26.025188127282934,1.6700010746717453e-05
11.0,10.0,20.0,0.0,33.72846755739454,1.5199999324977398e-05
11.0,10.0,20.0,1.0,32.71821412703882,1.910002902150154e-05
11.0,10.0,20.0,2.0,32.84473556166595,1.5099998563528061e-05
11.0,10.0,20.0,3.0,33.74625130070608,1.8600025214254856e-05
11.0,10.0,20.0,4.0,40.1638395540694,1.5300000086426735e-05
11.0,10.0,20.0,5.0,31.702872235291906,1.3200100511312485e-05
11.0,10.0,20.0,6.0,38.507814859940595,1.6600009985268116e-05
11.0,10.0,20.0,7.0,31.200789535107255,1.5400000847876072e-05
11.0,10.0,20.0,8.0,38.120504120708816,1.7700018361210823e-05
11.0,10.0,20.0,9.0,31.025188127282934,1.7299898900091648e-05
11.0,10.0,25.0,0.0,38.72846755739454,1.4100107364356518e-05
11.0,10.0,25.0,1.0,37.71821412703882,1.7099897377192974e-05
11.0,10.0,25.0,2.0,37.84473556166595,1.610000617802143e-05
11.0,10.0,25.0,3.0,38.74625130070608,1.3499986380338669e-05
11.0,10.0,25.0,4.0,45.1638395540694,1.6600009985268116e-05
11.0,10.0,25.0,5.0,36.702872235291906,1.5400000847876072e-05
11.0,10.0,25.0,6.0,43.507814859940595,1.6900012269616127e-05
11.0,10.0,25.0,7.0,36.200789535107255,1.6300007700920105e-05
11.0,10.0,25.0,8.0,43.120504120708816,1.200009137392044e-05
11.0,10.0,25.0,9.0,36.02518812728293,1.5099998563528061e-05
11.0,15.0,15.0,0.0,33.72846755739454,1.5300000086426735e-05
11.0,15.0,15.0,1.0,32.71821412703882,1.2599979527294636e-05
11.0,15.0,15.0,2.0,32.84473556166595,1.750001683831215e-05
11.0,15.0,15.0,3.0,33.74625130070608,1.4999997802078724e-05
11.0,15.0,15.0,4.0,40.1638395540694,1.1900090612471104e-05
11.0,15.0,15.0,5.0,31.702872235291906,2.5499961338937283e-05
11.0,15.0,15.0,6.0,38.507814859940595,1.4899997040629387e-05
11.0,15.0,15.0,7.0,31.200789535107255,1.0899966582655907e-05
11.0,15.0,15.0,8.0,38.120504120708816,1.5999889001250267e-05
11.0,15.0,15.0,9.0,31.025188127282934,1.2599979527294636e-05
11.0,15.0,20.0,0.0,38.72846755739454,1.880002673715353e-05
11.0,15.0,20.0,1.0,37.71821412703882,1.5199999324977398e-05
11.0,15.0,20.0,2.0,37.84473556166595,1.6400008462369442e-05
11.0,15.0,20.0,3.0,38.74625130070608,2.019992098212242e-05
11.0,15.0,20.0,4.0,45.1638395540694,1.5900004655122757e-05
11.0,15.0,20.0,5.0,36.702872235291906,1.6300007700920105e-05
11.0,15.0,20.0,6.0,43.507814859940595,1.4299992471933365e-05
11.0,15.0,20.0,7.0,36.200789535107255,1.750001683831215e-05
11.0,15.0,20.0,8.0,43.120504120708816,1.6700010746717453e-05
11.0,15.0,20.0,9.0,36.02518812728293,1.6400008462369442e-05
11.0,15.0,25.0,0.0,43.72846755739454,4.1199964471161366e-05
11.0,15.0,25.0,1.0,42.71821412703882,1.2499978765845299e-05
11.0,15.0,25.0,2.0,42.84473556166595,1.6300007700920105e-05
11.0,15.0,25.0,3.0,43.74625130070608,1.580000389367342e-05
11.0,15.0,25.0,4.0,50.1638395540694,1.1699972674250603e-05
11.0,15.0,25.0,5.0,41.702872235291906,2.119992859661579e-05
11.0,15.0,25.0,6.0,48.507814859940595,1.3599987141788006e-05
11.0,15.0,25.0,7.0,41.200789535107255,1.3699987903237343e-05
11.0,15.0,25.0,8.0,48.120504120708816,1.6000005416572094e-05
11.0,15.0,25.0,9.0,41.02518812728293,1.3599987141788006e-05
12.0,5.0,15.0,0.0,23.910832728656505,1.5300000086426735e-05
12.0,5.0,15.0,1.0,22.818657626353307,1.4899997040629387e-05
12.0,5.0,15.0,2.0,22.954728095621554,1.2399978004395962e-05
12.0,5.0,15.0,3.0,23.930164846975828,1.4899997040629387e-05
12.0,5.0,15.0,4.0,31.056062029676163,1.209997572004795e-05
12.0,5.0,15.0,5.0,21.736084529304495,1.6600009985268116e-05
12.0,5.0,15.0,6.0,29.195131209703625,1.6300007700920105e-05
12.0,5.0,15.0,7.0,21.208788931942912,1.2499978765845299e-05
12.0,5.0,15.0,8.0,28.761705091166647,1.680001150816679e-05
12.0,5.0,15.0,9.0,21.026113951043275,1.71000137925148e-05
12.0,5.0,20.0,0.0,28.910832728656505,1.2899981811642647e-05
12.0,5.0,20.0,1.0,27.818657626353307,1.8799910321831703e-05
12.0,5.0,20.0,2.0,27.954728095621554,1.4999997802078724e-05
12.0,5.0,20.0,3.0,28.930164846975828,1.550000160932541e-05
12.0,5.0,20.0,4.0,36.05606202967616,1.680001150816679e-05
12.0,5.0,20.0,5.0,26.736084529304495,1.379998866468668e-05
12.0,5.0,20.0,6.0,34.195131209703625,1.6400008462369442e-05
12.0,5.0,20.0,7.0,26.208788931942912,1.5900004655122757e-05
12.0,5.0,20.0,8.0,33.76170509116665,1.279998105019331e-05
12.0,5.0,20.0,9.0,26.026113951043275,1.9600032828748226e-05
12.0,5.0,25.0,0.0,33.9108327286565,1.4099990949034691e-05
12.0,5.0,25.0,1.0,32.81865762635331,1.2899981811642647e-05
12.0,5.0,25.0,2.0,32.954728095621554,1.6700010746717453e-05
12.0,5.0,25.0,3.0,33.93016484697583,1.5099998563528061e-05
12.0,5.0,25.0,4.0,41.05606202967616,2.1999934688210487e-05
12.0,5.0,25.0,5.0,31.736084529304495,1.4599994756281376e-05
12.0,5.0,25.0,6.0,39.195131209703625,1.4099990949034691e-05
12.0,5.0,25.0,7.0,31.208788931942912,1.6300007700920105e-05
12.0,5.0,25.0,8.0,38.76170509116665,1.6400008462369442e-05
12.0,5.0,25.0,9.0,31.026113951043275,1.4999997802078724e-05
12.0,10.0,15.0,0.0,28.910832728656505,1.780001912266016e-05
12.0,10.0,15.0,1.0,27.818657626353307,1.6000005416572094e-05
12.0,10.0,15.0,2.0,27.954728095621554,1.4299992471933365e-05
12.0,10.0,15.0,3.0,28.930164846975828,1.6900012269616127e-05
12.0,10.0,15.0,4.0,36.05606202967616,1.4199991710484028e-05
12.0,10.0,15.0,5.0,26.736084529304495,1.8099904991686344e-05
12.0,10.0,15.0,6.0,34.195131209703625,1.610000617802143e-05
12.0,10.0,15.0,7.0,26.208788931942912,1.4299992471933365e-05
12.0,10.0,15.0,8.0,33.76170509116665,1.610000617802143e-05
12.0,10.0,15.0,9.0,26.026113951043275,1.200009137392044e-05
12.0,10.0,20.0,0.0,33.9108327286565,1.6300007700920105e-05
12.0,10.0,20.0,1.0,32.81865762635331,1.3299984857439995e-05
12.0,10.0,20.0,2.0,32.954728095621554,2.1900050342082977e-05
12.0,10.0,20.0,3.0,33.93016484697583,1.4599994756281376e-05
12.0,10.0,20.0,4.0,41.05606202967616,1.2399978004395962e-05
12.0,10.0,20.0,5.0,31.736084529304495,1.7600017599761486e-05
12.0,10.0,20.0,6.0,39.195131209703625,1.2599979527294636e-05
12.0,10.0,20.0,7.0,31.208788931942912,1.580000389367342e-05
12.0,10.0,20.0,8.0,38.76170509116665,1.5099998563528061e-05
12.0,10.0,20.0,9.0,31.026113951043275,1.3199984095990658e-05
12.0,10.0,25.0,0.0,38.9108327286565,1.6099889762699604e-05
12.0,10.0,25.0,1.0,37.81865762635331,1.2400094419717789e-05
12.0,10.0,25.0,2.0,37.954728095621554,1.4199991710484028e-05
12.0,10.0,25.0,3.0,38.93016484697583,1.6200006939470768e-05
12.0,10.0,25.0,4.0,46.05606202967616,1.6000005416572094e-05
12.0,10.0,25.0,5.0,36.73608452930449,1.7400016076862812e-05
12.0,10.0,25.0,6.0,44.195131209703625,1.6600009985268116e-05
12.0,10.0,25.0,7.0,36.20878893194291,1.4399993233382702e-05
12.0,10.0,25.0,8.0,43.76170509116665,1.6400008462369442e-05
12.0,10.0,25.0,9.0,36.02611395104327,1.4699995517730713e-05
12.0,15.0,15.0,0.0,33.9108327286565,1.6600009985268116e-05
12.0,15.0,15.0,1.0,32.81865762635331,1.4099990949034691e-05
12.0,15.0,15.0,2.0,32.954728095621554,1.2999982573091984e-05
12.0,15.0,15.0,3.0,33.93016484697583,1.5799887478351593e-05
12.0,15.0,15.0,4.0,41.05606202967616,1.3899989426136017e-05
12.0,15.0,15.0,5.0,31.736084529304495,1.6400008462369442e-05
12.0,15.0,15.0,6.0,39.195131209703625,1.610000617802143e-05
12.0,15.0,15.0,7.0,31.208788931942912,1.479999627918005e-05
12.0,15.0,15.0,8.0,38.76170509116665,1.7000013031065464e-05
12.0,15.0,15.0,9.0,31.026113951043275,1.6300007700920105e-05
12.0,15.0,20.0,0.0,38.9108327286565,1.919991336762905e-05
12.0,15.0,20.0,1.0,37.81865762635331,1.880002673715353e-05
12.0,15.0,20.0,2.0,37.954728095621554,2.659996971487999e-05
12.0,15.0,20.0,3.0,38.93016484697583,2.559996210038662e-05
12.0,15.0,20.0,4.0,46.05606202967616,2.3700064048171043e-05
12.0,15.0,20.0,5.0,36.73608452930449,1.5600002370774746e-05
12.0,15.0,20.0,6.0,44.195131209703625,1.3299984857439995e-05
12.0,15.0,20.0,7.0,36.20878893194291,1.610000617802143e-05
12.0,15.0,20.0,8.0,43.76170509116665,1.2399978004395962e-05
12.0,15.0,20.0,9.0,36.02611395104327,1.8299906514585018e-05
12.0,15.0,25.0,0.0,43.9108327286565,1.589988823980093e-05
12.0,15.0,25.0,1.0,42.81865762635331,1.6200006939470768e-05
12.0,15.0,25.0,2.0,42.954728095621554,2.2500054910779e-05
12.0,15.0,25.0,3.0,43.93016484697583,1.5600002370774746e-05
12.0,15.0,25.0,4.0,51.05606202967616,1.6200006939470768e-05
12.0,15.0,25.0,5.0,41.73608452930449,1.6400008462369442e-05
12.0,15.0,25.0,6.0,49.195131209703625,2.0700041204690933e-05
12.0,15.0,25.0,7.0,41.20878893194291,4.3899985030293465e-05
12.0,15.0,25.0,8.0,48.76170509116665,2.289994154125452e-05
12.0,15.0,25.0,9.0,41.02611395104327,2.22999369725585e-05
13.0,5.0,15.0,0.0,24.086459079181253,1.5900004655122757e-05
13.0,5.0,15.0,1.0,22.9143310936065,1.2600095942616463e-05
13.0,5.0,15.0,2.0,23.05966319864904,1.610000617802143e-05
13.0,5.0,15.0,3.0,24.107311697500826,1.580000389367342e-05
13.0,5.0,15.0,4.0,31.945833592353466,3.379990812391043e-05
13.0,5.0,15.0,5.0,21.767208603499316,1.4999997802078724e-05
13.0,5.0,15.0,6.0,29.876330853969826,1.2500095181167126e-05
13.0,5.0,15.0,7.0,21.21619471452164,1.7000013031065464e-05
13.0,5.0,15.0,8.0,29.396170244680405,1.5300000086426735e-05
13.0,5.0,15.0,9.0,21.026966364654438,1.71000137925148e-05
13.0,5.0,20.0,0.0,29.086459079181253,1.3399985618889332e-05
13.0,5.0,20.0,1.0,27.9143310936065,1.6400008462369442e-05
13.0,5.0,20.0,2.0,28.05966319864904,1.5300000086426735e-05
13.0,5.0,20.0,3.0,29.107311697500826,1.2399978004395962e-05
13.0,5.0,20.0,4.0,36.945833592353466,1.5400000847876072e-05
13.0,5.0,20.0,5.0,26.767208603499316,1.3500102795660496e-05
13.0,5.0,20.0,6.0,34.876330853969826,1.71000137925148e-05
13.0,5.0,20.0,7.0,26.21619471452164,1.5099998563528061e-05
13.0,5.0,20.0,8.0,34.396170244680405,1.3899989426136017e-05
13.0,5.0,20.0,9.0,26.026966364654438,1.6400008462369442e-05
13.0,5.0,25.0,0.0,34.08645907918125,1.6400008462369442e-05
13.0,5.0,25.0,1.0,32.9143310936065,2.6999972760677338e-05
